,Question_ID,Question_Text,Reference_Answer_ID,Reference_Answer_Text,Student_Answer_ID,Student_Answer_Text,Student_Answer_Accuracy
1994,MX_11e,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. Describe how Jim could separate the dissolved solid from the water in Mixture one. What happens to the solid and to the water?",MX_11e-a1,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,MX.11e.566.1,Jim could put the solution in an evaporation dish and the solid will be the crystals and the water will evaporate.,correct
1995,MX_11e,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. Describe how Jim could separate the dissolved solid from the water in Mixture one. What happens to the solid and to the water?",MX_11e-a1,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,MX.11e.574.1,"First he could take a wet filter paper, put a clear cup with nothing in it underneath it, then pour the solution through the filter paper.",irrelevant
1996,MX_11e,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. Describe how Jim could separate the dissolved solid from the water in Mixture one. What happens to the solid and to the water?",MX_11e-a1,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,MX.11e.592.1,Jim could pour the water onto a plate and have the water evaporate and the solid will crystallize.,correct
1997,MX_11e,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. Describe how Jim could separate the dissolved solid from the water in Mixture one. What happens to the solid and to the water?",MX_11e-a1,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,MX.11e.605.1,You could not do it.,irrelevant
1998,MX_11e,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. Describe how Jim could separate the dissolved solid from the water in Mixture one. What happens to the solid and to the water?",MX_11e-a1,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,MX.11e.635.1,Use a filter to separate the. The solid will stay in filter and water will just go through.,contradictory
1999,MX_11e,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. Describe how Jim could separate the dissolved solid from the water in Mixture one. What happens to the solid and to the water?",MX_11e-a1,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,MX.11e.638.1,1. Take a paper filter. 2. Get the filter wet. 3. Pour the mixture in. 4. Let the filter dry. 5. The mixture is separated.,irrelevant
2000,MX_11e,"Jim used a solid and water to make Mixtures one (one spoon of solid in 100 milliliters water was clear with nothing on the bottom), 3 (3 spoons of solid in 100 milliliters water was clear with nothing on the bottom), 4 (4 spoons of solid in 100 milliliters water was clear with material on the bottom), and 5 (5 spoons of solid in 100 milliliters water was clear with material on the bottom) as shown below. He stirred each one and observed the results. Describe how Jim could separate the dissolved solid from the water in Mixture one. What happens to the solid and to the water?",MX_11e-a1,Set up evaporation dishes. The water will go into the air (evaporate) and the solid will be left in the dish (crystallize).,MX.11e.640.1,He could put it through a filter and then he would be able to see the crystals.,irrelevant
2001,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.102.1,You would know by which way the shadow is pointing to.,partially_correct_incomplete
2002,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.104.1,I used the strategy never eat soggy waffles.,irrelevant
2003,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.106.1,Because the direction the shadows were facing and in my journal.,partially_correct_incomplete
2004,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.107.1,The shadow is point east.,correct
2005,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.111.1,Because the shadows.,irrelevant
2006,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.123.1,I just looked at it if it was early afternoon it would be pointing northeast and if it was late afternoon it would be point to southwest.,partially_correct_incomplete
2007,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.134.1,By looking at the shadows' reflection.,irrelevant
2008,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.157.1,Because my teacher tell me never eat soggy waffles. It means north east south west.,irrelevant
2009,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.165.1,Because I used a compass.,irrelevant
2010,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.174.1,Because the sun is behind them.,irrelevant
2011,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.190.1,Because the sun is in the north.,irrelevant
2012,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.244.1,"Common sense. I just know because the experiment with shadows. The letters next to the boxes of north, east, south, west are direction letters and the letter in the boxes are the ones you see on maps.",irrelevant
2013,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.246.1,I followed where I walk and it came to me and I found all the sides.,irrelevant
2014,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.254.1,West is on the left side.,irrelevant
2015,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.315.1,Because the sun rises at the east and the sun is moving.,irrelevant
2016,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.328.1,The direction of west is left that the west.,irrelevant
2017,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.336.1,Because the sun is pointing east and the shadow have to point to the north.,contradictory
2018,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.340.1,By using a compass to tell me where it is.,irrelevant
2019,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.382.1,That is how you spell west east. West by the W. East by the E.,irrelevant
2020,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.386.1,Because that is the way the sun sets.,partially_correct_incomplete
2021,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.388.1,Because when the sun is in the east your shadow is really big like in the picture. So if the sun is in the east I would know.,contradictory
2022,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.389.1,The sun rises on the east.,irrelevant
2023,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.439.1,I know it is west because the sunrise in the east and the shadow is longer.,irrelevant
2024,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.441.1,The shadow is facing the east and in the afternoon the sun is shining west so the shadow is east.,correct
2025,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.488.1,Because of the way the sun is showing.,irrelevant
2026,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.495.1,"I knew which direction west was because in the plaza it shows all the shadows facing one way and the sun makes shadows face the opposite directions of the object, and I knew that in the afternoon the sun is in the north so it must be west above.",contradictory
2027,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.504.1,I knew which direction was west because in the afternoon the sun is coming from the east.,contradictory
2028,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.506.1,I knew it because west is where the sun is most of the time.,contradictory
2029,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.513.1,Because the drawing looked like the early morning of the day and I knew that the sun rises in the east and sets in the west.,contradictory
2030,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.538.1,Because the sun would probably be northwest for the shadow to face southeast.,correct
2031,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.564.1,I know that north is forward and west is your left.,irrelevant
2032,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.597.1,When earth moves then the shadow will be in the west because by then the sun will be setting.,contradictory
2033,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.603.1,"West is always on your left, after that it is east.",irrelevant
2034,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.605.1,I know which direction was west is because a shadow facing west.,contradictory
2035,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.611.1,I knew where west is because I looked at the shadow.,partially_correct_incomplete
2036,SE_24a,The drawing above shows a plaza in the afternoon. Label the west side of the drawing with a W. Label the north side of the drawing with an N. How did you know which direction was west?,SE_24a-a1,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",SE.24a.614.1,"I knew which direction was west because in class, I learned that no matter what way you are facing, west is always on the left side.",irrelevant
2037,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.113.1,"Y, y because it have to be less.",contradictory
2038,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.128.1,"X, I chose x because x is more concentrated.",partially_correct_incomplete
2039,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.140.1,"X, well concentration is when you compare equal amount of volume of 2 solutions and one heavier it is more concentrated so that is how I know.",correct
2040,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.143.1,"Y, y has less material on bottom.",contradictory
2041,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.151.1,"X, they have the same amount of water but cup x has more citric acid.",partially_correct_incomplete
2042,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.181.1,"X, I know because when something is more concentrated it is also heavier.",partially_correct_incomplete
2043,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.214.1,"X, cup x is more heavier.",partially_correct_incomplete
2044,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.228.1,"X, because x is more heavier than cup y.",partially_correct_incomplete
2045,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.248.1,"X, because is heavier then y.",partially_correct_incomplete
2046,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.255.1,"X, cup x because it has more sugar in it.",partially_correct_incomplete
2047,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.261.1,"X, x because it is heavier.",partially_correct_incomplete
2048,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.267.1,"X, I know cup x is more concentrated because on the balance cup x is heavier and cup y is less concentrated.",correct
2049,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.304.1,"X, how I know is because concentrated means the heaviest.",partially_correct_incomplete
2050,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.356.1,"X, I know because when a solution has more solid, has a better taste, or weighs more it is more concentrated than the other one.",partially_correct_incomplete
2051,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.381.1,"X, x has less room to move around and y has less room to move around.",partially_correct_incomplete
2052,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.389.1,"X, I know that solution x is more concentrated.",partially_correct_incomplete
2053,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.390.1,"X, Because it weighed more than cup y.",partially_correct_incomplete
2054,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.391.1,"X, It is lighter.",contradictory
2055,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.419.1,"Y, is more concentrated because cup x is on the floor and that is not good, right?",contradictory
2056,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.421.1,"X, because it have more solid in it and it is heavier.",partially_correct_incomplete
2057,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.423.1,"X, because it is heavier.",partially_correct_incomplete
2058,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.426.1,"X, Because cup x is more heavier!",partially_correct_incomplete
2059,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.431.1,"X, the more concentrated is cup x is heavier.",partially_correct_incomplete
2060,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.437.1,"X, because the material gave it weight.",partially_correct_incomplete
2061,MX_49,"Beth made 2 solutions of different concentrations of water and citric acid. She put 50 milliliters of the first solution in cup X and 50 milliliters of the second solution in cup Y. When she put the cups on the balance, the balance looked as shown below. Which solution, X or Y, is more concentrated? Explain how you know which is more concentrated.",MX_49-a1,"X. When equal amounts of 2 solutions are compared, the solution that is more concentrated will have the greater mass (weigh more). 50 milliliters of X has a greater mass than 50 milliliters of Y, so X must be more concentrated.",MX.49.453.1,"X, well on a balance is on the bottom and if it can lift the other solution it is more concentrated.",partially_correct_incomplete
